source,id_str,text,created_at,retweet_count,in_reply_to_user_id_str,favorite_count,is_retweet
Twitter for iPhone,8.60E+17,It was an honor to stop by a #SchoolChoice event hosted by @VP Pence and @usedgov Secretary @BetsyDeVosED at the… https://t.co/B8VxVsYNHA,Wed May 03 20:57:56 +0000 2017,8729,,41964,FALSE
Twitter for iPhone,8.60E+17,...Trump/Russia story was an excuse used by the Democrats as justification for losing the election. Perhaps Trump just ran a great campaign?,Wed May 03 03:06:16 +0000 2017,18642,,83111,FALSE
Twitter for iPhone,8.60E+17,FBI Director Comey was the best thing that ever happened to Hillary Clinton in that he gave her a free pass for many bad deeds! The phony...,Wed May 03 02:51:07 +0000 2017,20380,,80861,FALSE
Twitter for iPhone,8.60E+17,Congratulations to the winners of the Commander-in-Chief's Trophy the great Air Force Falcons! Watch:… https://t.co/HyxxFCfaUh,Tue May 02 21:08:14 +0000 2017,8291,,42243,FALSE
Twitter for iPhone,8.59E+17,"either elect more Republican Senators in 2018 or change the rules now to 51%. Our country needs a good ""shutdown"" in September to fix mess!",Tue May 02 13:07:10 +0000 2017,16990,,67063,FALSE
Twitter for iPhone,8.59E+17,The reason for the plan negotiated between the Republicans and Democrats is that we need 60 votes in the Senate which are not there! We....,Tue May 02 13:01:41 +0000 2017,9998,,43769,FALSE
Twitter for iPhone,8.59E+17,President Andrew Jackson who died 16 years before the Civil War started saw it coming and was angry. Would never have let it happen!,Tue May 02 00:55:54 +0000 2017,11844,,57851,FALSE
Twitter Ads,8.59E+17,#ICYMI- On Saturday I signed two EO's to help keep jobs &amp; wealth in our country.EO1: https://t.co/XJggnJAiPi EO2:… https://t.co/2iEten4SVl,Mon May 01 20:30:42 +0000 2017,8091,,37301,FALSE
Twitter for iPhone,8.59E+17,This month we celebrate the contributions of Asian Americans &amp; Pacific Islanders that enrich our Nation. https://t.co/rEJi9ahOaY,Mon May 01 19:29:41 +0000 2017,7149,,36225,FALSE
Twitter for iPhone,8.59E+17,...healthcare plan is on its way. Will have much lower premiums &amp; deductibles while at the same time taking care of pre-existing conditions!,Sun Apr 30 12:32:50 +0000 2017,14276,,76145,FALSE
Twitter for iPhone,8.59E+17,You can't compare anything to ObamaCare because ObamaCare is dead. Dems want billions to go to Insurance Companies to bail out donors....New,Sun Apr 30 12:28:04 +0000 2017,13373,,61122,FALSE
Twitter for iPhone,8.59E+17,The Democrats without a leader have become the party of obstruction.They are only interested in themselves and not in what's best for U.S.,Sun Apr 30 12:09:04 +0000 2017,24328,,95439,FALSE
Twitter for iPhone,8.59E+17,Big excitement last night in the Great State of Pennsylvania! Fantastic crowd and people. MAKE AMERICA GREAT AGAIN!,Sun Apr 30 12:05:31 +0000 2017,11618,,67336,FALSE
Twitter for iPhone,8.59E+17,I will be interviewed on @FaceTheNation this morning at 10:00 A.M. Have a great day!,Sun Apr 30 11:33:12 +0000 2017,5825,,39411,FALSE
Twitter for iPhone,8.58E+17,RT @charliekirk11: 100 days ago a new message leader &amp; movement took the Oval Office! A government FOR the people BY the people. This is…,Sat Apr 29 17:42:34 +0000 2017,10646,,0,TRUE
Twitter for iPhone,8.58E+17,Mainstream (FAKE) media refuses to state our long list of achievements including 28 legislative signings strong borders &amp; great optimism!,Sat Apr 29 17:39:48 +0000 2017,20015,,80275,FALSE
Twitter for iPhone,8.58E+17,Looking forward to RALLY in the Great State of Pennsylvania tonight at 7:30. Big crowd big energy!,Sat Apr 29 15:35:26 +0000 2017,10332,,59574,FALSE
Twitter for iPhone,8.58E+17,".@LouDobbs just stated that ""President Trump's successes are unmatched in recent presidential history""  Thank you Lou!",Sat Apr 29 02:40:11 +0000 2017,15085,,73113,FALSE
Twitter for iPhone,8.58E+17,RT @foxnation: . @TuckerCarlson : #Dems Don't Really Believe #Trump Is a Pawn of #Russia - That's Just Their Political Tool  https://t.co/K…,Sat Apr 29 02:34:33 +0000 2017,7063,,0,TRUE
Twitter for iPhone,8.58E+17,North Korea disrespected the wishes of China &amp; its highly respected President when it launched though unsuccessfully a missile today. Bad!,Fri Apr 28 23:26:18 +0000 2017,23607,,85804,FALSE
Twitter for iPhone,8.58E+17,I will be interviewed by @MarthaMaccallum on @FoxNews tonight at 7pm. Enjoy!,Fri Apr 28 22:31:25 +0000 2017,5270,,35290,FALSE
Twitter for iPhone,8.58E+17,We are making tremendous progress with the V. A. There has never been so much done so quickly and we have just started. We love our VETS!,Fri Apr 28 12:15:59 +0000 2017,15687,,80923,FALSE
Twitter for iPhone,8.58E+17,"RT @foxandfriends: Former President Obama's $400K Wall Street speech stuns liberal base; Sen. Warren saying she ""was troubled by that"" http…",Fri Apr 28 12:12:15 +0000 2017,8871,,0,TRUE
Twitter Ads,8.58E+17,Today I signed an Executive Order on Improving Accountability and Whistleblower Protection at the @DeptVetAffairs:… https://t.co/UQ6VNCyhlj,Thu Apr 27 22:43:19 +0000 2017,10888,,47087,FALSE
Twitter for iPhone,8.58E+17,Presidential Memorandum for the @CommerceGov @SecretaryRoss re: Aluminum Imports and Threats to National Security:… https://t.co/GnKoVz9GTO,Thu Apr 27 21:42:47 +0000 2017,5682,,28019,FALSE
Twitter for iPhone,8.58E+17,.@FLOTUS Melania and I were honored to welcome Argentina President @MauricioMacri and First Lady Juliana Awada to t… https://t.co/gR3EPznu1H,Thu Apr 27 18:59:31 +0000 2017,11903,,53257,FALSE
Twitter for iPhone,8.58E+17,As families prepare for summer vacations in our National Parks - Democrats threaten to close them and shut down the government. Terrible!,Thu Apr 27 14:39:25 +0000 2017,15106,,60100,FALSE
Twitter for iPhone,8.58E+17,Democrats used to support border security — now they want illegals to pour through our borders.,Thu Apr 27 14:39:04 +0000 2017,14250,,58783,FALSE
Twitter for iPhone,8.58E+17,Democrats jeopardizing the safety of our troops to bail out their donors from insurance companies. It is time to put #AmericaFirst????,Thu Apr 27 14:38:14 +0000 2017,11998,,49170,FALSE
Twitter for iPhone,8.58E+17,What's more important? Rebuilding our military - or bailing out insurance companies? Ask the Democrats.,Thu Apr 27 14:37:51 +0000 2017,13850,,60227,FALSE
Twitter for iPhone,8.58E+17,I promise to rebuild our military and secure our border. Democrats want to shut down the government. Politics!,Thu Apr 27 14:37:30 +0000 2017,13168,,60475,FALSE
Twitter for iPhone,8.58E+17,I want to help our miners while the Democrats are blocking their healthcare.,Thu Apr 27 14:37:09 +0000 2017,9750,,45485,FALSE
Twitter for iPhone,8.58E+17,The Democrats want to shut government if we don't bail out Puerto Rico and give billions to their insurance companies for OCare failure. NO!,Thu Apr 27 11:30:20 +0000 2017,17627,,70532,FALSE
Twitter for iPhone,8.58E+17,...subject to the fact that if we do not reach a fair deal for all we will then terminate NAFTA. Relationships are good-deal very possible!,Thu Apr 27 11:21:20 +0000 2017,10139,,49344,FALSE
Twitter for iPhone,8.58E+17,I received calls from the President of Mexico and the Prime Minister of Canada asking to renegotiate NAFTA rather than terminate. I agreed..,Thu Apr 27 11:12:12 +0000 2017,16068,,70369,FALSE
Twitter for iPhone,8.57E+17,Democrats are trying to bail out insurance companies from disastrous #ObamaCare and Puerto Rico with your tax dollars. Sad!,Wed Apr 26 23:06:16 +0000 2017,15456,,53315,FALSE
Twitter for iPhone,8.57E+17,A great great honor to welcome &amp; recognize the National Teacher of the Year as well as the Teacher of the Year fro… https://t.co/pUGl7RDoVX,Wed Apr 26 22:27:29 +0000 2017,9583,,48958,FALSE
Twitter Ads,8.57E+17,Today I signed an Executive Order on Enforcing Statutory Prohibitions on Federal Control of Education. EO:… https://t.co/YYafFQncbC,Wed Apr 26 20:49:16 +0000 2017,9096,,40150,FALSE
Twitter Ads,8.57E+17,Today I signed an Executive Order @ the U.S. Dept. of @Interior: 'Review of Designations Under the Antiquities Act… https://t.co/Eq6JDzMqTY,Wed Apr 26 18:10:04 +0000 2017,7154,,33556,FALSE
Twitter for iPhone,8.57E+17,HAPPY BIRTHDAY to our @FLOTUS Melania! https://t.co/rYYp51mxDQ https://t.co/np7KYHglSv,Wed Apr 26 14:53:26 +0000 2017,18236,,84968,FALSE
Twitter for iPhone,8.57E+17,The U.S. recorded its slowest economic growth in five years (2016). GDP up only 1.6%. Trade deficits hurt the economy very badly.,Wed Apr 26 10:51:06 +0000 2017,9412,,47306,FALSE
Twitter for iPhone,8.57E+17,"...the Ninth Circuit which has a terrible record of being overturned (close to 80%). They used to call this ""judge shopping!"" Messy system.",Wed Apr 26 10:38:51 +0000 2017,12802,,56713,FALSE
Twitter for iPhone,8.57E+17,"Out of our very big country with many choices does everyone notice that both the ""ban"" case and now the ""sanctuary"" case is brought in ...",Wed Apr 26 10:30:54 +0000 2017,10409,,49108,FALSE
Twitter for iPhone,8.57E+17,First the Ninth Circuit rules against the ban &amp; now it hits again on sanctuary cities-both ridiculous rulings. See you in the Supreme Court!,Wed Apr 26 10:20:00 +0000 2017,17485,,68417,FALSE
Twitter for iPhone,8.57E+17,'Presidential Executive Order on Promoting Agriculture and Rural Prosperity in America'Executive Order:… https://t.co/LVMjZ9Ax0U,Tue Apr 25 23:32:13 +0000 2017,8881,,39700,FALSE
Twitter for iPhone,8.57E+17,Remarks at the United States Holocaust Memorial Museum's National Days of Remembrance. Full remarks:… https://t.co/BJbI6ZtGo7,Tue Apr 25 17:51:03 +0000 2017,7477,,36680,FALSE
Twitter for iPhone,8.57E+17,Don't let the fake media tell you that I have changed my position on the WALL. It will get built and help stop drugs human trafficking etc.,Tue Apr 25 12:36:28 +0000 2017,26227,,100403,FALSE
Twitter for iPhone,8.57E+17,Canada has made business for our dairy farmers in Wisconsin and other border states very difficult. We will not stand for this. Watch!,Tue Apr 25 12:30:15 +0000 2017,14524,,62410,FALSE
Twitter for iPhone,8.57E+17,Proud of @IvankaTrump for her leadership on these important issues. Looking forward to hearing her speak at the W20! https://t.co/e6Uajrm8zp,Tue Apr 25 11:23:08 +0000 2017,6659,,38174,FALSE
Twitter for iPhone,8.57E+17,Today I signed the Holocaust Remembrance Proclamation: https://t.co/762SqgdLMV #ICYMI- My statement last night at… https://t.co/vrqqFDi8En,Mon Apr 24 20:32:08 +0000 2017,10411,,44167,FALSE
Twitter for iPhone,8.57E+17,If our healthcare plan is approved you will see real healthcare and premiums will start tumbling down. ObamaCare is in a death spiral!,Mon Apr 24 17:18:32 +0000 2017,13603,,71918,FALSE
Twitter Ads,8.57E+17,Join me in congratulating @NASA's @AstroPeggy by using the hashtag #CongratsPeggy! Earlier today:… https://t.co/AUdJgxXiT4,Mon Apr 24 17:11:31 +0000 2017,7439,,37482,FALSE
Twitter for iPhone,8.57E+17,....the wall is not built which it will be the drug situation will NEVER be fixed the way it should be!#BuildTheWall,Mon Apr 24 15:31:57 +0000 2017,8027,25073877,37997,FALSE
Twitter for iPhone,8.56E+17,The Wall is a very important tool in stopping drugs from pouring into our country and poisoning our youth (and many others)! If,Mon Apr 24 12:28:01 +0000 2017,11365,25073877,51932,FALSE
Twitter for iPhone,8.56E+17,The two fake news polls released yesterday ABC &amp; NBC while containing some very positive info were totally wrong in General E. Watch!,Mon Apr 24 12:15:45 +0000 2017,9060,,46843,FALSE
Twitter for iPhone,8.56E+17,...popular vote. ABC News/Washington Post Poll (wrong big on election) said almost all stand by their vote on me &amp; 53% said strong leader.,Sun Apr 23 19:55:04 +0000 2017,12011,,61494,FALSE
Twitter for iPhone,8.56E+17,New polls out today are very good considering that much of the media is FAKE and almost always negative. Would still beat Hillary in .....,Sun Apr 23 19:48:16 +0000 2017,11800,,63985,FALSE
Twitter for iPhone,8.56E+17,Eventually but at a later date so we can get started early Mexico will be paying in some form for the badly needed border wall.,Sun Apr 23 15:44:59 +0000 2017,15139,,64501,FALSE
Twitter for iPhone,8.56E+17,The Democrats don't want money from budget going to border wall despite the fact that it will stop drugs and very bad MS 13 gang members.,Sun Apr 23 15:42:07 +0000 2017,16248,,64779,FALSE
Twitter for iPhone,8.56E+17,ObamaCare is in serious trouble. The Dems need big money to keep it going - otherwise it dies far sooner than anyone would have thought.,Sun Apr 23 14:20:12 +0000 2017,12261,,58800,FALSE
Twitter for iPhone,8.56E+17,Thank you Lake Worth Florida. @foxandfriends,Sun Apr 23 14:07:52 +0000 2017,4836,,34744,FALSE
Twitter for iPhone,8.56E+17,Very interesting election currently taking place in France.,Sun Apr 23 14:05:07 +0000 2017,17380,,63710,FALSE
Twitter for iPhone,8.56E+17,I am committed to keeping our air and water clean but always remember that economic growth enhances environmental protection. Jobs matter!,Sat Apr 22 21:49:10 +0000 2017,18265,,89790,FALSE
Twitter for iPhone,8.56E+17,Today on Earth Day we celebrate our beautiful forests lakes and land. We stand committed to preserving the natural beauty of our nation.,Sat Apr 22 19:01:59 +0000 2017,14790,,80631,FALSE
Twitter for iPhone,8.56E+17,Big TAX REFORM AND TAX REDUCTION will be announced next Wednesday.,Sat Apr 22 16:15:01 +0000 2017,17103,,75453,FALSE
Twitter for iPhone,8.56E+17,Next Saturday night I will be holding a BIG rally in Pennsylvania. Look forward to it!,Sat Apr 22 16:10:26 +0000 2017,11855,,59050,FALSE
Twitter for iPhone,8.56E+17,Getting ready to visit Walter Reed Medical Center with Melania. Looking forward to seeing our bravest and greatest Americans!,Sat Apr 22 16:05:37 +0000 2017,10475,,62142,FALSE
Twitter for iPhone,8.56E+17,RT @foxandfriends: Israeli PM Netanyahu praises U.S. policy changes during meeting with Defense. Sec Mattis https://t.co/v2C9oaq3uY,Sat Apr 22 15:18:49 +0000 2017,5399,,0,TRUE
Twitter for iPhone,8.56E+17,RT @foxandfriends: Chicago approves new plan to hide illegal immigrants from the feds plus give them access to city services https://t.co/…,Sat Apr 22 15:18:11 +0000 2017,7277,,0,TRUE
Twitter for iPhone,8.56E+17,After 5 SB victories since 2002 it was my honor to give Bob Kraft Coach Belichick and the players their first to… https://t.co/UZPKjqoGZY,Sat Apr 22 03:38:00 +0000 2017,10418,,54761,FALSE
Twitter Ads,8.56E+17,'Presidential Executive Order on Identifying and Reducing Tax Regulatory Burdens' Executive Order:… https://t.co/dpE6hDzlAt,Sat Apr 22 00:43:21 +0000 2017,9857,,43004,FALSE
Twitter for iPhone,8.56E+17,RT @Scavino45: .@POTUS @realDonaldTrump @IvankaTrump Jared Kushner &amp; Dina Powell in the Oval Office today w/ Aya &amp; her brother Basel.#W…,Sat Apr 22 00:19:58 +0000 2017,4937,,0,TRUE
Twitter for iPhone,8.56E+17,WELCOME HOME AYA!#GodBlessTheUSA???? https://t.co/CR4I8dvunc,Fri Apr 21 20:22:14 +0000 2017,19609,,76555,FALSE
Twitter for iPhone,8.55E+17,China is very much the economic lifeline to North Korea so while nothing is easy if they want to solve the North Korean problem they will,Fri Apr 21 13:04:19 +0000 2017,14467,,66667,FALSE
Twitter for iPhone,8.55E+17,No matter how much I accomplish during the ridiculous standard of the first 100 days &amp; it has been a lot (including S.C.) media will kill!,Fri Apr 21 10:50:33 +0000 2017,14827,,73892,FALSE
Twitter for iPhone,8.55E+17,Another terrorist attack in Paris. The people of France will not take much more of this. Will have a big effect on presidential election!,Fri Apr 21 10:32:01 +0000 2017,18900,,75838,FALSE
Twitter for iPhone,8.55E+17,RT @foxandfriends: NYT editor apologizes for misleading tweet about New England Patriots' visit to the White House (via @FoxFriendsFirst) h…,Fri Apr 21 10:11:27 +0000 2017,8602,,0,TRUE
Twitter Ads,8.55E+17,A great honor to host PM Paolo Gentiloni of Italy at the White House this afternoon! #ICYMI- Joint Press Conference… https://t.co/lJAvEZJV1F,Thu Apr 20 21:35:05 +0000 2017,7010,,37341,FALSE
Twitter for iPhone,8.55E+17,We're going to use American steel we're going to use American labor we are going to come first in all deals. ??… https://t.co/QYjWx9K4YY,Thu Apr 20 19:33:46 +0000 2017,11713,,52692,FALSE
Twitter for iPhone,8.55E+17,Failing @nytimes which has been calling me wrong for two years just got caught in a big lie concerning New England Patriots visit to W.H.,Thu Apr 20 13:48:14 +0000 2017,19302,,82232,FALSE
